who_is,https,js_len,host_len,www_count,shortened_url,https_count,http_count,-_count,=_count,special-Count,tld_length,if_org_or_gov,if_ali_u,if_google_u,if_ali_d,if_google_d,if_japan,if_aus,if_india,if_korea
1,1,144.5,17,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,174.5,19,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,92.0,10,1,0,0,1,0,0,8,2,0,0,0,0,0,0,0,0,0
0,1,149.0,18,0,0,0,1,0,0,4,3,0,0,0,0,0,1,0,0,0
1,1,136.5,17,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,107.0,14,0,0,0,1,1,0,10,3,0,0,0,0,0,0,0,0,0
0,1,66.5,15,0,0,0,1,0,0,10,6,0,0,0,0,0,0,0,0,0
1,1,68.5,18,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,1,182.0,23,1,1,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,1,68.0,20,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,188.5,19,1,0,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0
1,0,111.0,16,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,1,57.5,16,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,1,56.0,20,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,122.0,18,0,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
0,1,124.5,24,0,1,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0
1,1,106.0,18,0,0,0,1,0,0,6,5,0,0,0,0,0,0,0,0,0
1,1,45.5,17,1,0,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0
1,1,157.5,25,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,1,51.5,11,1,0,0,1,0,0,15,3,0,0,0,0,0,0,0,0,0
0,1,156.5,17,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,88.0,15,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,77.5,19,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,173.5,17,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,0,0.0,25,1,0,0,1,0,0,6,5,0,0,0,0,0,0,0,0,0
1,0,151.0,19,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,48.5,20,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,191.0,17,1,0,0,1,0,0,10,5,0,0,0,0,0,1,0,0,0
0,1,112.0,13,1,0,0,1,0,0,9,3,1,0,0,0,0,0,0,0,0
1,1,185.5,22,1,0,0,1,0,0,11,3,0,0,0,0,0,0,0,0,0
0,1,89.0,24,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,136.0,12,0,0,0,1,0,0,10,3,1,0,0,0,0,0,0,0,0
0,1,52.5,17,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,199.0,11,1,0,0,1,0,0,11,3,0,0,0,0,0,0,0,0,0
1,1,37.5,15,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,132.5,10,1,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0
1,1,0.0,17,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
0,1,33.0,16,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,0,74.5,14,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,73.5,26,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,0,0.0,32,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
0,0,128.5,18,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,141.0,22,1,0,0,1,0,0,6,3,1,0,0,0,0,1,0,0,0
1,1,100.0,16,1,0,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0
0,0,181.5,21,0,1,0,1,0,0,6,12,0,0,0,0,0,0,0,0,0
1,1,63.5,26,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,178.0,17,1,0,0,1,0,0,8,5,0,0,0,0,0,0,0,0,0
1,1,149.5,12,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
0,1,140.0,26,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,144.5,16,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,99.5,26,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,0,181.5,9,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,66.0,17,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,128.5,15,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,194.5,20,1,0,0,1,0,0,8,3,1,0,0,0,0,0,0,0,0
1,1,138.5,13,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
0,1,47.5,22,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,1,60.0,16,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,1,55.5,25,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,32.5,17,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,0,0.0,11,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,123.0,16,1,0,0,1,0,0,6,3,0,0,0,0,0,1,0,0,0
1,1,77.5,25,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,67.5,24,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,134.5,25,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,0,107.5,17,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,1,127.5,12,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,0,115.5,30,1,0,0,1,1,0,6,3,0,0,0,0,0,0,0,0,0
0,1,99.0,16,0,0,0,1,0,0,7,3,1,0,0,0,0,0,0,0,0
1,1,180.0,19,0,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
0,0,0.0,20,0,0,0,1,1,0,7,3,0,0,0,0,0,0,0,0,0
1,1,136.5,12,0,0,0,1,0,0,5,3,0,0,0,0,0,1,0,0,0
0,0,166.5,17,1,0,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0
1,1,187.0,18,1,0,0,1,0,0,7,2,0,0,0,0,0,0,0,0,0
1,1,121.0,14,1,0,0,1,0,0,8,3,1,0,0,0,0,0,0,0,0
1,1,165.0,15,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,154.0,21,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
0,1,73.0,16,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,119.0,16,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,0,124.5,21,0,1,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
0,1,85.0,19,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
0,0,0.0,15,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,116.0,23,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,137.0,20,1,0,0,1,0,0,12,3,1,0,0,0,0,0,0,0,0
0,1,114.0,24,1,0,0,1,1,0,7,2,0,0,0,0,0,0,0,0,0
1,1,191.0,21,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,166.0,17,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,0,129.0,23,1,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0
1,1,175.0,19,1,0,0,1,1,0,7,3,0,0,0,0,0,0,0,0,0
1,1,35.0,12,1,0,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0
1,1,112.0,20,1,0,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0
1,1,34.5,13,1,0,0,1,0,0,10,5,0,0,0,0,0,0,0,0,0
1,1,167.5,16,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
0,1,143.0,26,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,1,0.0,16,0,0,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0
0,1,113.0,16,0,0,0,1,0,0,7,3,1,0,0,0,0,0,1,0,0
1,0,139.0,15,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
0,1,120.0,13,1,0,0,1,1,0,7,2,0,0,0,0,0,0,0,0,0
1,1,33.5,19,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
0,1,147.5,20,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,1,72.5,27,1,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0
1,1,158.5,17,1,1,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0
1,1,44.0,26,1,0,0,1,1,0,7,3,1,0,0,0,0,0,0,0,0
1,1,117.5,16,1,0,0,1,0,0,5,3,0,0,0,0,0,1,0,0,0
1,1,38.5,14,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,1,143.0,21,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0
1,1,86.5,15,1,1,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,50.0,23,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,1,32.5,21,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,1,137.0,15,1,0,0,1,0,0,6,3,1,0,0,0,0,0,1,0,0
1,1,85.5,23,0,0,0,1,2,0,13,3,0,1,0,1,0,0,0,0,0
0,1,170.5,19,1,1,0,1,0,0,11,3,0,0,0,0,0,0,0,0,0
0,1,151.0,21,1,1,0,1,0,0,10,3,0,0,0,0,0,0,1,0,0
1,1,74.0,22,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,189.5,27,1,0,0,1,0,0,8,5,0,0,0,0,0,0,0,0,0
1,1,167.5,16,0,0,0,1,1,0,9,3,1,0,0,0,0,0,0,0,0
1,1,145.5,22,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,193.0,18,0,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,0,0.0,11,1,0,0,1,0,0,9,3,1,0,0,0,0,0,0,0,0
1,0,165.0,13,1,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0
1,1,187.5,30,0,1,0,1,1,0,10,12,0,0,0,0,0,0,0,0,0
1,1,147.0,24,0,0,0,1,2,0,8,3,0,0,0,0,0,1,0,0,0
1,1,176.5,14,1,0,0,1,2,0,16,3,0,0,0,0,0,0,0,0,0
1,1,139.5,14,0,0,0,1,0,0,7,3,1,0,0,0,0,0,0,0,0
1,1,189.5,20,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
0,1,55.0,20,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,122.0,24,1,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0
1,1,173.5,24,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,195.0,19,1,0,0,1,1,0,8,3,0,0,0,0,0,0,0,0,0
1,1,128.0,15,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,155.5,18,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,0.0,25,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,136.0,22,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,45.0,16,1,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0
1,1,46.0,20,1,0,0,1,1,0,9,3,0,0,0,0,0,0,0,0,0
1,0,172.5,17,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,0,0.0,11,1,0,0,1,0,0,10,3,1,0,0,0,0,0,0,0,0
1,0,178.0,19,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,49.0,23,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,1,170.0,21,1,0,0,1,0,0,13,3,0,0,0,0,0,0,0,0,0
0,1,103.0,17,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,60.5,18,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,35.0,15,1,1,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,110.5,17,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
0,1,127.0,14,1,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0
1,1,71.0,17,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,1,76.0,22,0,0,0,1,0,0,7,6,0,0,0,0,0,0,0,0,0
1,1,44.0,12,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
0,1,149.0,33,1,0,0,1,2,0,8,3,0,0,0,0,0,0,0,0,0
1,1,178.5,16,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
0,1,73.0,18,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,176.5,16,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,131.5,19,1,0,0,1,0,0,9,3,0,0,0,0,0,1,0,0,0
1,1,144.0,14,0,0,0,1,0,0,12,5,0,0,0,0,0,0,0,0,0
0,1,136.5,20,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,64.5,10,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
0,1,171.0,11,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,87.0,16,1,0,0,1,0,0,9,3,1,0,0,0,0,0,0,0,0
1,1,96.0,22,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,55.0,17,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,46.5,20,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,45.0,17,1,1,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,101.0,26,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,1,101.5,16,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,68.0,16,1,1,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,166.5,24,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,43.5,15,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,74.0,14,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,154.0,26,1,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0
0,0,114.0,17,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,151.0,15,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,60.0,15,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
0,0,0.0,18,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,156.0,15,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,95.5,11,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,126.0,21,1,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0
1,1,88.5,12,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,1,75.5,15,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,189.0,20,0,0,1,1,0,0,7,3,1,0,0,0,0,0,0,0,0
1,1,101.0,13,1,0,0,1,0,0,5,3,0,0,0,0,0,1,0,0,0
0,1,171.5,20,1,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0
1,1,58.5,19,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,0,62.5,17,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,56.0,23,1,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0
0,1,109.0,28,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,117.5,22,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,1,191.0,18,1,0,0,1,0,0,7,2,0,0,0,0,0,0,0,0,0
0,1,179.5,19,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
0,0,187.0,22,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,199.5,19,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,1,165.0,16,0,0,0,1,0,0,7,3,1,0,0,0,0,0,0,0,0
1,1,176.0,21,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,1,102.0,10,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,0,137.0,20,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,126.5,16,1,0,0,1,0,0,6,3,0,0,0,0,0,1,0,0,0
1,1,133.0,9,0,1,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0
0,1,174.0,17,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,1,69.5,11,0,0,0,1,0,0,8,3,0,0,0,0,0,1,0,0,0
1,1,54.5,17,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
0,1,72.0,20,1,0,0,1,0,0,7,3,1,0,0,0,0,1,0,0,0
1,1,121.5,16,0,1,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,135.0,16,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,106.0,23,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,69.5,17,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,50.5,19,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,151.5,22,0,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
0,1,93.0,26,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,170.0,20,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,160.5,19,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,0,68.5,11,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,1,145.0,17,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,0,124.5,16,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,48.0,17,1,0,0,1,1,0,9,3,0,1,0,0,0,0,0,0,0
1,1,81.5,17,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,1,97.5,16,1,0,0,1,1,0,7,3,1,0,0,0,0,0,0,0,0
1,1,128.5,16,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,82.5,13,0,1,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,142.0,17,0,0,0,1,0,0,5,3,1,0,0,0,0,1,0,0,0
0,1,0.0,19,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
0,1,82.0,26,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,0,34.0,25,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,0,190.0,20,1,1,0,1,0,0,8,3,0,1,0,0,0,0,0,0,0
0,1,82.5,15,1,0,0,1,0,0,10,5,0,0,0,0,0,0,0,0,0
1,0,0.0,18,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,95.5,15,1,0,0,1,0,0,10,5,0,0,0,0,0,0,0,0,0
1,1,97.0,17,1,0,0,1,0,0,8,3,1,0,0,0,0,0,0,0,0
1,1,174.0,16,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
0,1,183.0,19,1,0,0,1,0,0,6,4,0,0,0,0,0,0,0,0,0
1,1,112.0,13,1,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0
1,1,47.0,16,1,0,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0
0,1,31.5,14,1,0,0,1,0,0,6,3,0,0,0,0,0,1,0,0,0
1,1,73.5,15,1,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0
1,1,131.5,22,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,0,85.0,12,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,1,68.0,27,1,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0
0,1,121.0,16,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,1,109.0,17,1,0,0,1,0,0,7,3,1,0,0,0,0,0,0,0,0
1,1,194.5,23,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
0,1,134.0,26,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,0,82.0,24,1,0,0,1,1,0,6,3,0,0,0,0,0,0,0,0,0
1,0,61.0,10,0,0,0,1,0,1,10,2,0,0,0,0,0,0,0,0,0
1,1,30.5,27,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
0,1,35.5,18,1,0,0,1,1,0,6,2,0,0,0,0,0,0,0,0,0
1,1,80.0,15,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,81.0,29,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,180.0,26,1,0,0,1,1,0,7,5,0,0,0,0,0,0,0,0,0
1,1,154.5,20,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,0,128.5,20,0,0,0,1,2,0,14,3,0,0,0,0,0,1,0,0,0
1,1,61.0,21,1,0,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0
1,1,152.0,14,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,92.5,18,0,0,0,1,0,0,6,3,1,0,0,0,0,1,0,0,0
1,1,162.5,13,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0
1,1,36.5,19,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
0,1,0.0,15,1,0,0,1,0,1,13,3,0,0,0,0,0,0,0,0,0
1,0,36.5,17,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,188.0,16,1,1,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,87.0,16,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,121.0,17,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,41.5,18,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
0,1,87.0,26,0,0,0,1,0,1,9,3,1,1,0,1,0,0,0,0,0
1,0,72.0,10,1,0,0,1,0,0,7,2,0,0,0,0,0,0,0,0,0
1,1,109.0,16,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,0.0,13,1,0,0,1,0,0,5,3,1,0,0,0,0,1,0,0,0
1,1,153.0,17,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,44.5,23,1,0,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0
1,0,104.5,18,1,0,0,1,5,0,15,3,1,0,0,0,0,0,0,0,0
0,1,91.0,21,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0
0,0,59.5,12,1,1,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,94.5,28,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,0,46.5,13,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,0,58.0,24,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,189.0,16,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,164.5,15,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,91.5,29,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,176.5,23,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,0.0,18,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,149.0,18,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,0,94.5,22,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,162.0,16,1,0,0,1,1,1,10,3,1,0,0,0,0,0,0,0,0
0,1,139.5,11,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
0,1,34.5,25,0,0,0,1,0,0,11,3,0,0,0,0,0,0,0,0,0
1,0,84.5,46,1,0,0,1,3,0,8,3,0,0,0,0,0,0,0,0,0
1,1,136.0,21,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,42.0,11,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,63.5,18,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,178.0,16,1,0,0,1,0,0,8,3,1,0,0,0,0,0,0,0,0
1,1,88.0,21,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,140.5,17,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,84.5,17,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
0,1,89.0,19,1,0,0,1,0,0,9,3,0,0,0,0,0,1,0,0,0
0,1,103.0,20,0,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,1,198.0,24,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,0,199.0,20,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,159.5,14,1,0,0,1,0,0,7,3,1,0,0,0,0,0,1,0,0
1,1,80.5,22,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,95.5,17,1,0,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0
1,1,34.5,20,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,1,161.5,15,0,0,0,1,0,3,17,2,0,0,0,0,0,0,1,0,0
1,1,88.0,13,1,1,0,1,1,0,8,3,0,0,0,0,0,0,0,0,0
0,1,103.0,22,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
0,1,0.0,20,1,0,0,1,0,1,9,3,0,0,0,0,0,0,0,0,0
1,1,159.0,18,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,84.0,19,1,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0
1,1,95.0,17,1,0,0,1,0,0,9,3,0,0,0,0,0,1,0,0,0
1,1,30.5,14,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,179.0,21,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
0,0,145.0,12,1,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0
1,1,182.5,20,1,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0
1,1,148.5,20,1,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0
1,0,47.5,17,1,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0
1,1,85.0,16,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,98.0,16,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
1,0,123.5,15,1,0,0,1,0,0,11,5,0,0,0,0,0,0,0,0,0
1,1,85.5,32,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0
1,1,192.5,24,1,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
